year,state,congressional_district,party,candidatevotes,totalvotes,state_district
1996,New York,31,REPUBLICAN,119395,225718,new york_31
1996,North Carolina,1,DEMOCRAT,108759,165028,north carolina_1
1996,North Carolina,2,DEMOCRAT,113820,216629,north carolina_2
1996,North Carolina,3,REPUBLICAN,118159,188579,north carolina_3
1996,North Carolina,4,DEMOCRAT,157194,288984,north carolina_4
1996,North Carolina,5,REPUBLICAN,130177,209698,north carolina_5
1996,North Carolina,6,REPUBLICAN,167828,228543,north carolina_6
1996,North Carolina,7,DEMOCRAT,87487,165440,north carolina_7
1996,North Carolina,8,DEMOCRAT,103129,186908,north carolina_8
1996,North Carolina,9,REPUBLICAN,147755,234710,north carolina_9
1996,North Carolina,10,REPUBLICAN,158585,226597,north carolina_10
1996,North Carolina,11,REPUBLICAN,132860,228025,north carolina_11
1996,North Carolina,12,DEMOCRAT,124675,174399,north carolina_12
1996,North Dakota,0,DEMOCRAT,144833,263010,north dakota_0
1996,Ohio,1,REPUBLICAN,118324,218424,ohio_1
1996,Ohio,2,REPUBLICAN,186853,259473,ohio_2
1996,Ohio,3,DEMOCRAT,144583,227203,ohio_3
1996,Ohio,4,REPUBLICAN,147608,227761,ohio_4
1996,Ohio,5,REPUBLICAN,145892,238523,ohio_5
1996,Ohio,6,DEMOCRAT,118003,229926,ohio_6
1996,Ohio,7,REPUBLICAN,158087,233001,ohio_7
1996,Ohio,8,REPUBLICAN,165815,235943,ohio_8
1996,Ohio,9,DEMOCRAT,170617,221334,ohio_9
1996,Ohio,10,DEMOCRAT,110723,225696,ohio_10
1996,Ohio,11,DEMOCRAT,153546,189039,ohio_11
1996,Ohio,12,REPUBLICAN,151667,237434,ohio_12
1996,Ohio,13,DEMOCRAT,148690,244505,ohio_13
1996,Ohio,14,DEMOCRAT,124136,228435,ohio_14
1996,Ohio,15,REPUBLICAN,156776,221441,ohio_15
1996,Ohio,16,REPUBLICAN,159314,231827,ohio_16
1996,Ohio,17,DEMOCRAT,218283,239968,ohio_17
1996,Ohio,18,REPUBLICAN,117365,233843,ohio_18
1996,Ohio,19,REPUBLICAN,135012,246819,ohio_19
1996,Oklahoma,1,REPUBLICAN,143415,210407,oklahoma_1
1996,Oklahoma,2,REPUBLICAN,112273,202393,oklahoma_2
1996,Oklahoma,3,REPUBLICAN,98526,191508,oklahoma_3
1996,Oklahoma,4,REPUBLICAN,106923,185373,oklahoma_4
1996,Oklahoma,5,REPUBLICAN,148362,212791,oklahoma_5
1996,Oklahoma,6,REPUBLICAN,113499,177672,oklahoma_6
1996,Oregon,1,DEMOCRAT,144588,278604,oregon_1
1996,Oregon,2,REPUBLICAN,164062,266056,oregon_2
1996,Oregon,3,DEMOCRAT,165922,247909,oregon_3
1996,Oregon,4,DEMOCRAT,177270,269856,oregon_4
1996,Oregon,5,DEMOCRAT,139521,272636,oregon_5
1996,Pennsylvania,1,DEMOCRAT,145210,165945,pennsylvania_1
1996,Pennsylvania,2,DEMOCRAT,168887,191937,pennsylvania_2
1996,Pennsylvania,3,DEMOCRAT,121120,175801,pennsylvania_3
1996,Pennsylvania,4,DEMOCRAT,142621,222167,pennsylvania_4
1996,Pennsylvania,5,REPUBLICAN,116303,193003,pennsylvania_5
1996,Pennsylvania,6,DEMOCRAT,115193,196729,pennsylvania_6
1996,Pennsylvania,7,REPUBLICAN,165087,246666,pennsylvania_7
1996,Pennsylvania,8,REPUBLICAN,133749,226322,pennsylvania_8
1996,Pennsylvania,9,REPUBLICAN,142105,192822,pennsylvania_9
1996,Pennsylvania,10,REPUBLICAN,124670,208540,pennsylvania_10
1996,Pennsylvania,11,DEMOCRAT,128258,188609,pennsylvania_11
1996,Pennsylvania,12,DEMOCRAT,136815,195481,pennsylvania_12
1996,Pennsylvania,13,REPUBLICAN,120304,245979,pennsylvania_13
1996,Pennsylvania,14,DEMOCRAT,122922,202578,pennsylvania_14
1996,Pennsylvania,15,DEMOCRAT,109812,200363,pennsylvania_15
1996,Pennsylvania,16,REPUBLICAN,124511,209602,pennsylvania_16
1996,Pennsylvania,17,REPUBLICAN,150678,208616,pennsylvania_17
1996,Pennsylvania,18,DEMOCRAT,120410,214990,pennsylvania_18
1996,Pennsylvania,19,REPUBLICAN,130716,208963,pennsylvania_19
1996,Pennsylvania,20,DEMOCRAT,113394,210402,pennsylvania_20
1996,Pennsylvania,21,REPUBLICAN,106875,210888,pennsylvania_21
1996,Rhode Island,1,DEMOCRAT,121781,175425,rhode island_1
1996,Rhode Island,2,DEMOCRAT,118827,184318,rhode island_2
1996,South Carolina,1,REPUBLICAN,138467,143572,south carolina_1
1996,South Carolina,2,REPUBLICAN,158229,175942,south carolina_2
1996,South Carolina,3,REPUBLICAN,114273,189525,south carolina_3
1996,South Carolina,4,REPUBLICAN,138165,194792,south carolina_4
1996,South Carolina,5,DEMOCRAT,97335,179949,south carolina_5
1996,South Carolina,6,DEMOCRAT,120132,173054,south carolina_6
1996,South Dakota,0,REPUBLICAN,186393,323203,south dakota_0
1996,Tennessee,1,REPUBLICAN,117676,181708,tennessee_1
1996,Tennessee,2,REPUBLICAN,150953,213574,tennessee_2
1996,Tennessee,3,REPUBLICAN,113408,201444,tennessee_3
1996,Tennessee,4,REPUBLICAN,103091,178063,tennessee_4
1996,Tennessee,5,DEMOCRAT,140264,193783,tennessee_5
1996,Tennessee,6,DEMOCRAT,123846,227571,tennessee_6
1996,Tennessee,7,REPUBLICAN,126737,193742,tennessee_7
1996,Tennessee,8,DEMOCRAT,123681,183898,tennessee_8
1996,Tennessee,9,DEMOCRAT,116345,190414,tennessee_9
1996,Texas,1,DEMOCRAT,102697,199170,texas_1
1996,Texas,2,DEMOCRAT,102908,196971,texas_2
1996,Texas,3,REPUBLICAN,142325,195026,texas_3
1996,Texas,4,DEMOCRAT,132126,207177,texas_4
1996,Texas,5,REPUBLICAN,80196,151119,texas_5
1996,Texas,6,REPUBLICAN,160800,208516,texas_6
1996,Texas,7,REPUBLICAN,152024,186831,texas_7
1996,Texas,8,REPUBLICAN,80325,193659,texas_8
1996,Texas,9,REPUBLICAN,88171,189840,texas_9
1996,Texas,10,DEMOCRAT,132066,234991,texas_10
1996,Texas,11,DEMOCRAT,99990,175935,texas_11
1996,Texas,12,REPUBLICAN,98349,170204,texas_12
1996,Texas,13,REPUBLICAN,116098,173627,texas_13
1996,Texas,14,REPUBLICAN,99961,195699,texas_14
1996,Texas,15,DEMOCRAT,86347,138594,texas_15
1996,Texas,16,DEMOCRAT,90260,127784,texas_16
1996,Texas,17,DEMOCRAT,99678,192994,texas_17
1996,Texas,18,DEMOCRAT,106111,137688,texas_18
1996,Texas,19,REPUBLICAN,156910,195226,texas_19
1996,Texas,20,DEMOCRAT,88190,138409,texas_20
1996,Texas,21,REPUBLICAN,205830,269307,texas_21
1996,Texas,22,REPUBLICAN,126056,185086,texas_22
1996,Texas,23,REPUBLICAN,101332,163839,texas_23
1996,Texas,24,DEMOCRAT,77847,139637,texas_24
1996,Texas,25,DEMOCRAT,43701,128393,texas_25
1996,Texas,26,REPUBLICAN,163708,222342,texas_26
1996,Texas,27,DEMOCRAT,97350,150600,texas_27
1996,Texas,28,DEMOCRAT,110148,146135,texas_28
1996,Texas,29,DEMOCRAT,61751,91472,texas_29
1996,Texas,30,DEMOCRAT,61723,113072,texas_30
1996,Utah,1,REPUBLICAN,150126,219779,utah_1
1996,Utah,2,REPUBLICAN,129963,236321,utah_2
1996,Utah,3,REPUBLICAN,106220,207715,utah_3
1996,Vermont,0,INDEPENDENT,140678,254706,vermont_0
1996,Virginia,1,REPUBLICAN,165574,167235,virginia_1
1996,Virginia,2,DEMOCRAT,106215,163996,virginia_2
1996,Virginia,3,DEMOCRAT,118603,144418,virginia_3
1996,Virginia,4,DEMOCRAT,160100,203666,virginia_4
1996,Virginia,5,DEMOCRAT,120323,197923,virginia_5
1996,Virginia,6,REPUBLICAN,133576,199361,virginia_6
1996,Virginia,7,REPUBLICAN,189644,252505,virginia_7
1996,Virginia,8,DEMOCRAT,152334,229421,virginia_8
1996,Virginia,9,DEMOCRAT,122908,189077,virginia_9
1996,Virginia,10,REPUBLICAN,169266,235013,virginia_10
1996,Virginia,11,REPUBLICAN,138758,216482,virginia_11
1996,Washington,1,REPUBLICAN,141948,264135,washington_1
1996,Washington,2,REPUBLICAN,124655,256944,washington_2
1996,Washington,3,REPUBLICAN,123117,245347,washington_3
1996,Washington,4,REPUBLICAN,108647,205149,washington_4
1996,Washington,5,REPUBLICAN,131618,236784,washington_5
1996,Washington,6,DEMOCRAT,155467,235910,washington_6
1996,Washington,7,DEMOCRAT,209753,259094,washington_7
1996,Washington,8,REPUBLICAN,170691,261031,washington_8
1996,Washington,9,DEMOCRAT,105236,209867,washington_9
1996,West Virginia,1,DEMOCRAT,171334,171334,west virginia_1
1996,West Virginia,2,DEMOCRAT,141551,205484,west virginia_2
1996,West Virginia,3,DEMOCRAT,145550,145550,west virginia_3
1996,Wisconsin,1,REPUBLICAN,118408,232801,wisconsin_1
1996,Wisconsin,2,REPUBLICAN,154557,269374,wisconsin_2
1996,Wisconsin,3,DEMOCRAT,121967,234650,wisconsin_3
1996,Wisconsin,4,DEMOCRAT,134470,233284,wisconsin_4
1996,Wisconsin,5,DEMOCRAT,141179,192569,wisconsin_5
1996,Wisconsin,6,REPUBLICAN,169213,231719,wisconsin_6
1996,Wisconsin,7,DEMOCRAT,137428,240898,wisconsin_7
1996,Wisconsin,8,DEMOCRAT,129551,249157,wisconsin_8
1996,Wisconsin,9,REPUBLICAN,197910,265875,wisconsin_9
1996,Wyoming,0,REPUBLICAN,116004,209983,wyoming_0
1998,Alabama,1,REPUBLICAN,112872,113564,alabama_1
1998,Alabama,2,REPUBLICAN,131428,189669,alabama_2
1998,Alabama,3,REPUBLICAN,101731,175217,alabama_3
1998,Alabama,4,REPUBLICAN,106297,188476,alabama_4
1998,Alabama,5,DEMOCRAT,134819,193490,alabama_5
1998,Alabama,6,REPUBLICAN,154761,215582,alabama_6
1998,Alabama,7,DEMOCRAT,136431,139181,alabama_7
1998,Alaska,0,REPUBLICAN,139676,223300,alaska_0
1998,Arizona,1,REPUBLICAN,98840,152948,arizona_1
1998,Arizona,2,DEMOCRAT,57178,84363,arizona_2
1998,Arizona,3,REPUBLICAN,137618,204623,arizona_3
1998,Arizona,4,REPUBLICAN,102722,158822,arizona_4
1998,Arizona,5,REPUBLICAN,103952,201473,arizona_5
1998,Arizona,6,REPUBLICAN,106891,201537,arizona_6
1998,Arkansas,2,DEMOCRAT,100334,173071,arkansas_2
1998,Arkansas,3,REPUBLICAN,154780,191697,arkansas_3
1998,Arkansas,4,REPUBLICAN,92346,160540,arkansas_4
1998,California,1,DEMOCRAT,121713,196805,california_1
1998,California,2,REPUBLICAN,128372,205347,california_2
1998,California,3,REPUBLICAN,100621,192006,california_3
1998,California,4,REPUBLICAN,155306,248224,california_4
1998,California,5,DEMOCRAT,130715,181768,california_5
1998,California,6,DEMOCRAT,158446,232981,california_6
1998,California,7,DEMOCRAT,125842,164132,california_7
1998,California,8,DEMOCRAT,148027,172462,california_8
1998,California,9,DEMOCRAT,140722,169895,california_9
1998,California,10,DEMOCRAT,127134,237809,california_10
1998,California,11,REPUBLICAN,95496,155449,california_11
1998,California,12,DEMOCRAT,128135,173212,california_12
1998,California,13,DEMOCRAT,101671,142787,california_13
1998,California,14,DEMOCRAT,129663,188910,california_14
1998,California,15,REPUBLICAN,111876,184778,california_15
1998,California,16,DEMOCRAT,85503,117414,california_16
1998,California,17,DEMOCRAT,103719,160690,california_17
1998,California,18,DEMOCRAT,118842,136931,california_18
1998,California,19,REPUBLICAN,131105,165149,california_19
1998,California,20,DEMOCRAT,60599,99782,california_20
1998,California,21,REPUBLICAN,115989,146983,california_21
1998,California,22,DEMOCRAT,109517,199264,california_22
1998,California,23,REPUBLICAN,96322,160354,california_23
1998,California,24,DEMOCRAT,103491,180580,california_24
1998,California,25,REPUBLICAN,114013,152682,california_25
1998,California,26,DEMOCRAT,69000,83662,california_26
1998,California,27,REPUBLICAN,80702,159066,california_27
1998,California,28,REPUBLICAN,90607,157200,california_28
1998,California,29,DEMOCRAT,131561,178094,california_29
1998,California,30,DEMOCRAT,58230,70671,california_30
1998,California,31,DEMOCRAT,61173,87360,california_31
1998,California,32,DEMOCRAT,112253,129492,california_32
1998,California,33,DEMOCRAT,43310,49674,california_33
1998,California,34,DEMOCRAT,76471,113075,california_34
1998,California,35,DEMOCRAT,78732,88145,california_35
1998,California,36,REPUBLICAN,88843,181706,california_36
1998,California,37,DEMOCRAT,70026,82327,california_37
1998,California,38,REPUBLICAN,71386,134858,california_38
1998,California,39,REPUBLICAN,97366,155465,california_39
1998,California,40,REPUBLICAN,97406,150125,california_40
1998,California,41,REPUBLICAN,68310,128414,california_41
1998,California,42,DEMOCRAT,62207,112520,california_42
1998,California,43,REPUBLICAN,83012,149071,california_43
1998,California,44,REPUBLICAN,97013,161528,california_44
1998,California,45,REPUBLICAN,94296,160770,california_45
1998,California,46,DEMOCRAT,47964,85002,california_46
1998,California,47,REPUBLICAN,132711,196316,california_47
1998,California,48,REPUBLICAN,138948,180719,california_48
1998,California,49,REPUBLICAN,90516,185519,california_49
1998,California,50,DEMOCRAT,77354,77354,california_50
1998,California,51,REPUBLICAN,126229,206878,california_51
1998,California,52,REPUBLICAN,116251,153564,california_52
1998,Colorado,1,DEMOCRAT,116628,174305,colorado_1
1998,Colorado,2,DEMOCRAT,113946,228442,colorado_2
1998,Colorado,3,REPUBLICAN,156501,236653,colorado_3
1998,Colorado,4,REPUBLICAN,131318,221291,colorado_4
1998,Colorado,5,REPUBLICAN,155790,214270,colorado_5
1998,Colorado,6,REPUBLICAN,111374,199188,colorado_6
1998,Connecticut,1,DEMOCRAT,97681,168264,connecticut_1
1998,Connecticut,2,DEMOCRAT,99567,163201,connecticut_2
1998,Connecticut,3,DEMOCRAT,109726,153851,connecticut_3
1998,Connecticut,4,REPUBLICAN,94767,137204,connecticut_4
1998,Connecticut,5,DEMOCRAT,78394,157157,connecticut_5
1998,Connecticut,6,REPUBLICAN,101630,174781,connecticut_6
1998,Delaware,0,REPUBLICAN,119811,180529,delaware_0
1998,Florida,1,REPUBLICAN,140525,141188,florida_1
1998,Florida,2,DEMOCRAT,138440,145420,florida_2
1998,Florida,3,DEMOCRAT,66621,120151,florida_3
1998,Florida,5,DEMOCRAT,132005,199152,florida_5
1998,Florida,8,REPUBLICAN,104298,158575,florida_8
1998,Florida,11,DEMOCRAT,85262,131438,florida_11
1998,Florida,15,REPUBLICAN,129278,204932,florida_15
1998,Florida,21,REPUBLICAN,84018,112396,florida_21
1998,Georgia,1,REPUBLICAN,92229,92229,georgia_1
1998,Georgia,2,DEMOCRAT,77953,137258,georgia_2
1998,Georgia,3,REPUBLICAN,123064,123064,georgia_3
1998,Georgia,4,DEMOCRAT,100622,164772,georgia_4
1998,Georgia,5,DEMOCRAT,109177,139054,georgia_5
1998,Georgia,6,REPUBLICAN,164966,233332,georgia_6
1998,Georgia,7,REPUBLICAN,85982,155275,georgia_7
1998,Georgia,8,REPUBLICAN,87993,141072,georgia_8
1998,Georgia,9,REPUBLICAN,122713,122713,georgia_9
1998,Georgia,10,REPUBLICAN,88527,148531,georgia_10
1998,Georgia,11,REPUBLICAN,120909,174419,georgia_11
1998,Hawaii,1,DEMOCRAT,116693,189571,hawaii_1
1998,Hawaii,2,DEMOCRAT,144254,207871,hawaii_2
1998,Idaho,1,REPUBLICAN,113231,204884,idaho_1
1998,Idaho,2,REPUBLICAN,91337,173945,idaho_2
1998,Illinois,1,DEMOCRAT,151890,174365,illinois_1
1998,Illinois,2,DEMOCRAT,148985,166668,illinois_2
1998,Illinois,3,DEMOCRAT,115887,159899,illinois_3
1998,Illinois,4,DEMOCRAT,54244,66356,illinois_4
1998,Illinois,5,DEMOCRAT,95738,129425,illinois_5
1998,Illinois,6,REPUBLICAN,111603,165708,illinois_6
1998,Illinois,7,DEMOCRAT,130984,140968,illinois_7
1998,Illinois,8,REPUBLICAN,104242,151856,illinois_8
1998,Illinois,9,DEMOCRAT,107878,144610,illinois_9
1998,Illinois,10,REPUBLICAN,138429,138429,illinois_10
1998,Illinois,11,REPUBLICAN,100597,171055,illinois_11
1998,Illinois,12,DEMOCRAT,99605,165014,illinois_12
1998,Illinois,13,REPUBLICAN,121889,199767,illinois_13
1998,Illinois,14,REPUBLICAN,117304,168148,illinois_14
1998,Illinois,15,REPUBLICAN,104255,169309,illinois_15
1998,Illinois,16,REPUBLICAN,143686,143686,illinois_16
1998,Illinois,17,DEMOCRAT,100128,194200,illinois_17
1998,Illinois,18,REPUBLICAN,158175,158177,illinois_18
1998,Illinois,19,DEMOCRAT,122430,210044,illinois_19
1998,Illinois,20,REPUBLICAN,121103,197578,illinois_20
1998,Indiana,1,DEMOCRAT,92634,127754,indiana_1
1998,Indiana,2,REPUBLICAN,99608,164296,indiana_2
1998,Indiana,3,DEMOCRAT,84625,145666,indiana_3
1998,Indiana,4,REPUBLICAN,93671,147957,indiana_4
1998,Indiana,5,REPUBLICAN,101567,162388,indiana_5
1998,Indiana,6,REPUBLICAN,135250,187827,indiana_6
1998,Indiana,7,REPUBLICAN,109712,159314,indiana_7
1998,Indiana,8,REPUBLICAN,92785,178057,indiana_8
1998,Indiana,9,DEMOCRAT,92973,183176,indiana_9
1998,Indiana,10,DEMOCRAT,69682,119436,indiana_10
1998,Iowa,1,REPUBLICAN,106419,188208,iowa_1
1998,Iowa,2,REPUBLICAN,104613,189574,iowa_2
1998,Iowa,3,DEMOCRAT,107947,189752,iowa_3
1998,Iowa,4,REPUBLICAN,129942,199396,iowa_4
1998,Iowa,5,REPUBLICAN,132730,133771,iowa_5
1998,Kansas,1,REPUBLICAN,152775,189393,kansas_1
1998,Kansas,2,REPUBLICAN,108527,178048,kansas_2
1998,Kansas,3,DEMOCRAT,103376,197314,kansas_3
1998,Kansas,4,REPUBLICAN,94785,162693,kansas_4
1998,Kentucky,1,REPUBLICAN,95308,172710,kentucky_1
1998,Kentucky,2,REPUBLICAN,113285,177966,kentucky_2
1998,Kentucky,3,REPUBLICAN,100690,195436,kentucky_3
1998,Kentucky,4,DEMOCRAT,93485,175032,kentucky_4
1998,Kentucky,5,REPUBLICAN,142215,181800,kentucky_5
1998,Kentucky,6,REPUBLICAN,104046,195918,kentucky_6
1998,Louisiana,2,DEMOCRAT,102247,118949,louisiana_2
1998,Louisiana,6,REPUBLICAN,97044,191245,louisiana_6
1998,Maine,1,DEMOCRAT,134335,222677,maine_1
1998,Maine,2,DEMOCRAT,146202,191876,maine_2
1998,Maryland,1,REPUBLICAN,135771,196221,maryland_1
1998,Maryland,2,REPUBLICAN,125162,199446,maryland_2
1998,Maryland,3,DEMOCRAT,137501,177168,maryland_3
1998,Maryland,4,DEMOCRAT,129139,150657,maryland_4
1998,Maryland,5,DEMOCRAT,126792,193968,maryland_5
1998,Maryland,6,REPUBLICAN,127802,201530,maryland_6
1998,Maryland,7,DEMOCRAT,112699,131442,maryland_7
1998,Maryland,8,REPUBLICAN,133145,220642,maryland_8
1998,Massachusetts,1,DEMOCRAT,121863,169976,massachusetts_1
1998,Massachusetts,2,DEMOCRAT,130550,131933,massachusetts_2
1998,Massachusetts,3,DEMOCRAT,108613,190878,massachusetts_3
1998,Massachusetts,4,DEMOCRAT,148340,150720,massachusetts_4
1998,Massachusetts,5,DEMOCRAT,127418,180230,massachusetts_5
1998,Massachusetts,6,DEMOCRAT,117132,214706,massachusetts_6
1998,Massachusetts,7,DEMOCRAT,137178,194305,massachusetts_7
1998,Massachusetts,8,DEMOCRAT,99603,121887,massachusetts_8
1998,Massachusetts,9,DEMOCRAT,150667,151555,massachusetts_9
1998,Massachusetts,10,DEMOCRAT,164917,235563,massachusetts_10
1998,Michigan,1,DEMOCRAT,130129,221796,michigan_1
1998,Michigan,2,REPUBLICAN,146854,213622,michigan_2
1998,Michigan,3,REPUBLICAN,146364,200251,michigan_3
1998,Michigan,4,REPUBLICAN,155343,170109,michigan_4
1998,Michigan,5,DEMOCRAT,135254,189971,michigan_5
1998,Michigan,6,REPUBLICAN,113292,161627,michigan_6
1998,Michigan,7,REPUBLICAN,104656,182127,michigan_7
1998,Michigan,8,DEMOCRAT,125169,218040,michigan_8
1998,Michigan,9,DEMOCRAT,105457,188525,michigan_9
1998,Michigan,10,DEMOCRAT,108770,207524,michigan_10
1998,Michigan,11,REPUBLICAN,144264,225804,michigan_11
1998,Michigan,12,DEMOCRAT,105824,189428,michigan_12
1998,Michigan,13,DEMOCRAT,99935,171887,michigan_13
1998,Michigan,14,DEMOCRAT,126321,145305,michigan_14
1998,Michigan,15,DEMOCRAT,108582,124860,michigan_15
1998,Michigan,16,DEMOCRAT,116145,174357,michigan_16
1998,Minnesota,1,REPUBLICAN,131233,239903,minnesota_1
1998,Minnesota,2,DEMOCRATIC-FARMER-LABOR,148933,261127,minnesota_2
1998,Minnesota,3,REPUBLICAN,203731,283309,minnesota_3
1998,Minnesota,4,DEMOCRATIC-FARMER-LABOR,128726,239746,minnesota_4
1998,Minnesota,5,DEMOCRATIC-FARMER-LABOR,145535,217612,minnesota_5
1998,Minnesota,6,DEMOCRATIC-FARMER-LABOR,148728,297701,minnesota_6
1998,Minnesota,7,DEMOCRATIC-FARMER-LABOR,169907,236942,minnesota_7
1998,Minnesota,8,DEMOCRATIC-FARMER-LABOR,173734,263263,minnesota_8
1998,Mississippi,1,REPUBLICAN,66738,99333,mississippi_1
1998,Mississippi,2,DEMOCRAT,80284,112817,mississippi_2
1998,Mississippi,3,REPUBLICAN,84785,100250,mississippi_3
1998,Mississippi,4,DEMOCRAT,73252,137199,mississippi_4
1998,Mississippi,5,DEMOCRAT,78661,101095,mississippi_5
1998,Missouri,1,DEMOCRAT,90840,125051,missouri_1
1998,Missouri,2,REPUBLICAN,142313,203259,missouri_2
1998,Missouri,3,DEMOCRAT,98287,176099,missouri_3
1998,Missouri,4,DEMOCRAT,133173,187616,missouri_4
1998,Missouri,5,DEMOCRAT,101313,153685,missouri_5
1998,Missouri,6,DEMOCRAT,136774,192777,missouri_6
1998,Missouri,7,REPUBLICAN,129746,178801,missouri_7
1998,Missouri,8,REPUBLICAN,104271,166524,missouri_8
1998,Missouri,9,REPUBLICAN,117196,188305,missouri_9
1998,Montana,0,REPUBLICAN,175748,331551,montana_0
1998,Nebraska,1,REPUBLICAN,136058,185227,nebraska_1
1998,Nebraska,2,REPUBLICAN,106782,163003,nebraska_2
1998,Nebraska,3,REPUBLICAN,149896,177729,nebraska_3
1998,Nevada,1,DEMOCRAT,79315,161082,nevada_1
1998,Nevada,2,REPUBLICAN,201623,248763,nevada_2
1998,New Hampshire,1,REPUBLICAN,104430,156213,new hampshire_1
1998,New Hampshire,2,REPUBLICAN,85740,161295,new hampshire_2
1998,New Jersey,1,DEMOCRAT,90279,123342,new jersey_1
1998,New Jersey,2,REPUBLICAN,93248,141514,new jersey_2
1998,New Jersey,3,REPUBLICAN,97508,157239,new jersey_3
1998,New Jersey,4,REPUBLICAN,92991,149577,new jersey_4
1998,New Jersey,5,REPUBLICAN,106304,166818,new jersey_5
1998,New Jersey,6,DEMOCRAT,78102,137012,new jersey_6
1998,New Jersey,7,REPUBLICAN,77751,148042,new jersey_7
1998,New Jersey,8,DEMOCRAT,81068,130588,new jersey_8
1998,New Jersey,9,DEMOCRAT,91330,141459,new jersey_9
1998,New Jersey,10,DEMOCRAT,82244,98494,new jersey_10
1998,New Jersey,11,REPUBLICAN,100910,148971,new jersey_11
1998,New Jersey,12,DEMOCRAT,92528,184610,new jersey_12
1998,New Jersey,13,DEMOCRAT,70308,87823,new jersey_13
1998,New Mexico,1,REPUBLICAN,86784,179168,new mexico_1
1998,New Mexico,2,REPUBLICAN,85077,146873,new mexico_2
1998,New Mexico,3,DEMOCRAT,91248,171649,new mexico_3
1998,New York,1,REPUBLICAN,75643,175332,new york_1
1998,New York,2,REPUBLICAN,71760,146722,new york_2
1998,New York,3,REPUBLICAN,95709,203992,new york_3
1998,New York,4,DEMOCRAT,86692,186604,new york_4
1998,New York,5,DEMOCRAT,92189,173247,new york_5
1998,New York,6,DEMOCRAT,73235,115030,new york_6
1998,New York,7,DEMOCRAT,50924,102885,new york_7
1998,New York,8,DEMOCRAT,108408,158177,new york_8
1998,New York,9,DEMOCRAT,67274,135099,new york_9
1998,New York,10,DEMOCRAT,81368,119747,new york_10
1998,New York,11,DEMOCRAT,73674,106892,new york_11
1998,New York,12,DEMOCRAT,53269,81722,new york_12
1998,New York,13,REPUBLICAN,60550,137487,new york_13
1998,New York,14,DEMOCRAT,104351,164799,new york_14
1998,New York,15,DEMOCRAT,88271,118109,new york_15
1998,New York,16,DEMOCRAT,65957,90267,new york_16
1998,New York,17,DEMOCRAT,79257,114683,new york_17
1998,New York,18,DEMOCRAT,91623,166046,new york_18
1998,New York,19,REPUBLICAN,88341,188022,new york_19
